Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
17/10/2023,11020,11700,10110,11440,9980,9790,11320,10730,10660,10130,10180,11900,10210,10870,10530,11490,11110,10880,11030,12640,13300,10760,11410,14060,14110,11610,9570,9950,11050,11420,11550,11060,10130,10500
18/10/2023,10980,11700,10120,11420,9980,9790,11320,10730,10660,10040,10210,11750,10350,10870,10890,11490,11100,10880,10980,12680,12770,11260,11460,13590,14680,11800,9640,9950,11050,11070,11550,10980,10220,10490
19/10/2023,10980,11700,9990,11440,9980,10160,11230,10730,10680,10160,10190,11680,10150,10870,10780,11490,11020,10880,10980,12860,13030,10540,11550,13910,14720,11610,9640,9870,11140,10930,11550,10990,10010,10500
20/10/2023,10980,11600,10110,11330,9980,10160,11250,10730,10600,10190,10290,11750,10210,10870,10780,11490,11020,10880,11000,11920,12860,10520,11500,13910,14860,11730,9570,9870,11040,11280,11550,10870,10070,10530
21/10/2023,10930,11710,10220,11440,9980,10160,11230,10730,10590,10150,10130,11660,10210,10870,10550,11490,11050,11410,11200,12680,12780,10540,11630,14100,14720,11580,9640,9890,10840,11180,11550,11060,10070,10440
22/10/2023,10930,11820,10110,11440,10080,10160,11230,10680,10630,10070,10130,11590,10230,10870,10470,11490,11020,11410,11000,12640,12770,10660,11620,14260,14720,11630,9810,9870,11060,11240,11550,11100,10010,10430
23/10/2023,10980,11820,10220,11440,10080,10160,11250,10730,10600,10300,10140,11630,10230,10870,10890,11490,10940,10880,11020,12640,13250,10490,11650,14100,14720,11930,9810,9820,10890,11190,11550,11020,10070,10500
24/10/2023,10930,11820,10110,11490,9980,10160,11100,10730,10560,10220,10210,11590,10230,10870,11020,11490,11430,10880,10980,12680,12770,10520,11530,14080,14720,11620,9810,9780,11060,11180,11520,10960,10070,10440
25/10/2023,10850,11820,10110,11640,10080,10160,11080,10730,10620,10060,10190,11680,10290,10830,10780,11490,10980,10880,10930,12880,12770,10590,11440,14370,14720,11600,9810,9780,10970,11240,11520,10860,10100,10480
26/10/2023,10930,11820,10220,11330,10080,10160,11080,10780,10610,10100,10080,11680,10210,10830,11100,11490,10950,10880,11020,12680,12690,10390,11710,14800,15020,11740,9810,9820,10970,10990,11700,10820,10100,10390
27/10/2023,10930,11820,9990,11330,10100,10160,10970,10780,10400,10130,10150,11680,10260,10760,11100,11490,10950,10880,10950,12640,13320,10430,11410,14190,14720,11580,9810,9780,10970,11230,11520,10810,10100,10480
28/10/2023,10930,11820,10110,11330,9980,10160,10970,10780,10560,10150,10140,11400,10210,10830,11100,11490,10950,10880,10850,12640,13030,10790,11750,14260,14860,11610,9810,9790,10970,11080,11520,10870,10100,10620
29/10/2023,10820,11820,10220,11440,9970,10160,10970,10780,10580,10170,10110,11680,10350,10830,11440,11490,10950,11220,10940,12880,12910,10490,11720,14120,14720,11610,9810,9790,10970,11420,11520,10990,9980,10510
30/10/2023,10890,11820,10380,11330,9980,10160,10970,10780,10670,10130,10120,11680,10320,10760,11370,11490,10950,11550,10930,12680,12980,10390,11440,14200,15020,11610,9810,9790,10970,10760,11520,10970,10030,10690
31/10/2023,10980,11820,10270,11440,9980,10160,10970,10780,10960,10160,10170,11650,10060,10760,11310,11490,10950,11410,10930,12420,12880,10390,11610,14070,14720,11610,9770,9780,10970,11590,11520,10770,10030,10590
01/11/2023,10880,11820,9990,11330,9980,10160,11060,10780,10630,10140,10070,11440,10060,10760,11100,12000,11040,10850,10910,12680,12860,10320,11670,14190,14860,11680,9810,9930,10970,11450,11450,10870,9920,10600
02/11/2023,10880,11680,10250,11720,9980,10160,11090,10780,10720,10130,10260,11600,10130,10790,11240,11490,10970,10880,10930,12640,12690,10550,11630,13920,15020,11670,9810,9750,11060,11250,11700,10870,10030,10540
03/11/2023,10880,11680,10110,11640,10170,10160,11100,10780,10590,10090,10200,11600,10060,10790,10980,11490,11120,11060,10870,12730,12890,10550,11720,13920,14490,11580,9810,9740,10970,11150,11560,10750,10030,10580
04/11/2023,11060,11680,10250,11330,10170,10160,10880,10780,10540,10150,10140,11570,10070,10870,10980,11490,10950,10190,10810,12570,12720,10450,11600,14260,14920,11610,9770,9700,10850,11240,11580,10780,10040,10550
05/11/2023,10930,11770,10420,11490,9980,10160,10840,10780,10540,10090,10140,11600,10230,10870,11170,11490,10950,10880,10810,12640,12830,10450,11800,14080,14620,11520,9750,9660,10930,11170,11560,11120,10000,10550
06/11/2023,10930,11770,10220,11440,9970,9940,10820,10780,10860,10090,10110,11600,10130,10870,11400,11490,10980,11060,10810,12820,12860,10450,11570,14190,15020,11610,9710,9720,10850,11320,11700,10670,9950,10690
07/11/2023,10930,11770,10220,11440,9980,9940,10790,10780,10780,10080,10110,11390,10020,10870,11050,11490,10990,10620,10810,12470,12880,10450,11760,14190,14720,11670,10190,9770,10930,11220,11720,10670,9950,10580
08/11/2023,10930,11770,10110,11440,10170,10160,10790,10780,10740,10120,10100,11600,10020,10950,11780,11490,10970,11060,10810,12530,12590,10430,11510,14260,14690,11580,9750,9700,10970,11520,11560,10830,9950,10600
09/11/2023,10930,11770,9990,11440,9980,10160,10840,10780,10710,10000,10100,11600,10060,10950,11400,11490,10970,11020,10780,12760,13060,10550,11470,13560,14920,11610,9750,9970,10970,11320,11410,10880,9950,10670
10/11/2023,10930,11680,9990,11490,9980,10470,10810,10780,10670,10040,10110,11600,10060,10950,11370,11490,10950,11020,10830,12550,12260,10450,11440,14260,14720,11610,9750,9700,10700,11550,11590,10820,9950,10590
11/11/2023,10930,12010,10110,11440,9980,9740,10820,10780,10610,10090,10170,11600,10060,10950,12570,11490,10990,11590,10800,12600,12480,10450,11430,13740,14780,11300,9750,9700,10970,11450,11550,10830,9950,10670
12/11/2023,10890,11770,10120,11440,9980,10160,10810,10780,10650,10110,10110,11650,9980,10870,12180,11490,11160,11590,10800,12600,12400,10500,11450,15240,14730,11440,9750,9700,10970,11130,11590,10930,9930,10650
13/11/2023,10890,11680,10220,11440,9980,10160,10820,10780,10840,10100,10090,11650,10130,10870,11250,11490,10980,11020,10780,12680,12400,10450,11550,13930,14800,11610,9750,9700,10970,11290,11620,10810,10020,10690
14/11/2023,10970,11640,10110,11440,9980,10160,10820,10780,10780,9900,10140,11440,10080,10870,11550,11490,10990,10570,10850,12570,12340,10550,11500,14200,14830,11480,9710,9680,10970,11120,11590,10830,9950,10640
15/11/2023,10930,11680,10440,11440,10080,10160,10820,10780,10650,10050,10070,11650,9980,10870,11630,11490,10990,11020,10790,12760,12370,10640,11480,14260,15210,11640,9750,9700,10970,11210,11620,10780,9950,10640
16/11/2023,10890,11680,10220,11440,10080,10160,10590,10780,10780,10070,10100,11600,10060,10870,11290,11490,10950,10570,10780,12680,12600,10880,11480,13600,15160,11610,9750,9730,11060,11370,11620,10760,9950,10660
17/11/2023,10890,11680,9720,11440,10080,10160,10710,10780,10630,10310,10070,11440,10170,10870,10950,11490,10950,11590,10850,12830,11980,10550,11940,14120,14790,11760,9750,9700,11060,11130,11620,10950,9950,10720
18/11/2023,10810,11680,10110,11440,10080,9940,10710,10780,10740,10030,10150,11440,10060,10950,11440,11490,10950,11020,10730,12640,12530,10490,11190,14800,14790,11390,9750,9700,11060,11470,11620,11090,9950,10650
19/11/2023,10930,11680,10220,11440,10080,10160,10710,10780,10730,9970,10130,11440,10060,10790,11290,11490,10950,11590,10780,12640,12210,10610,11380,13100,14030,11570,9750,9650,11060,11360,11510,10850,9950,10630
20/11/2023,10850,11680,10340,11380,9980,10160,10640,10780,10620,10090,10040,11500,10060,10870,10940,11490,10950,11020,10790,12880,12470,10390,11500,14370,14630,11520,9750,9650,10890,11260,11620,10820,9880,10600
21/11/2023,11070,11680,9990,11440,9970,10160,10650,10780,10690,10130,10070,11570,10120,10950,11440,11490,10950,11590,10750,12640,12100,10390,11020,12940,14990,11480,9750,9690,11060,11090,11620,10880,9950,10740
22/11/2023,10890,11680,10220,11490,9880,10160,10620,10780,10670,10210,10110,11600,10060,10870,10940,11490,10950,10130,10850,12600,12490,10390,11170,14050,15030,11390,9750,9690,11060,10920,11620,10760,9950,10600
23/11/2023,11020,11770,10110,11440,9980,10160,10540,10780,10650,10200,10160,11600,10170,11020,10940,11490,10770,11020,10850,12730,12520,10380,11180,14050,14700,11630,9750,9730,10970,11360,11590,10880,9950,10660
24/11/2023,10890,11420,10110,11440,9770,10160,11280,10780,10710,10180,10110,11500,10060,11020,11300,11490,10510,11020,10850,12880,12180,10470,11250,14500,14560,11530,9750,9720,10970,11260,11690,10820,9950,10480
25/11/2023,10890,11820,9990,11440,9770,10160,10450,10780,10790,10160,10120,11640,10060,11020,11600,11970,10990,10890,10780,12640,11700,10810,11380,13930,14560,11610,9580,9690,10850,11390,11620,10880,9950,10770
26/11/2023,10890,11920,9990,11430,9880,9740,10650,10780,10690,10220,10060,11690,9980,11020,11300,11970,10950,11590,11020,12680,12340,10310,11290,14260,14230,11710,9500,9780,11060,11280,11620,10880,9950,10650
27/11/2023,10890,11680,9990,11440,9980,10160,10710,10780,10780,10190,10140,11640,10060,11020,11400,11970,10950,11020,10780,12600,12500,10280,11310,15370,14530,11610,9750,9780,10970,11390,11620,10890,9950,11180
28/11/2023,10890,11680,10340,11420,9770,10160,10730,10780,10690,10190,10090,11470,9900,11020,11080,11970,10950,11020,11000,12600,12440,10380,11440,14530,14760,11770,9750,9860,10970,11350,11630,10750,9950,10590
29/11/2023,10810,11680,10110,11390,9720,10160,10710,10780,10730,10160,10050,11640,9980,11020,11080,11970,10950,11020,10840,12740,12440,10380,11250,14110,14860,11670,9750,9820,10970,11210,11590,10980,9950,10660
30/11/2023,10890,11910,10110,11390,9570,11160,10730,10780,10820,10150,10120,11470,9980,11020,10930,11970,10950,10430,10800,12680,12390,10380,11220,14590,15020,11600,9890,9700,10970,11240,11590,10490,9950,10670
01/12/2023,10890,11740,10280,11320,9570,10160,10710,10780,10690,10260,10060,11470,10090,10940,11080,11970,11140,11020,10800,12860,12270,10310,11170,14650,14650,11680,9750,9750,10990,11210,11590,10790,9950,10870
02/12/2023,10800,11680,10220,11320,9770,10160,10700,10780,10830,10180,10200,11640,9980,11080,11330,11970,10950,11590,10800,12920,12170,10380,11280,14310,15120,11650,9580,9870,10850,11190,11590,10770,9950,10710
03/12/2023,10790,11680,10110,11370,9770,10160,10710,10780,10910,10140,9970,11540,10070,11080,11000,11970,10990,11590,11020,12600,12460,10310,11440,14260,13640,11670,9750,9810,11130,11480,11590,10900,9950,10770
04/12/2023,11140,11680,10110,11390,9770,10160,10710,10780,10840,10140,10080,11640,9900,11080,11320,11970,10720,11020,10810,12540,12510,10480,11230,14610,14890,11760,9750,9780,10850,11360,11590,10870,9910,10660
05/12/2023,10890,11680,9990,11390,9570,10160,10760,10780,10760,10120,10200,11570,9980,11080,11890,11490,10780,11020,10810,12680,12460,10280,11220,13920,14950,11810,9710,9710,11040,11640,11820,10590,9950,10740
06/12/2023,10980,11680,10110,11390,9570,9740,10800,10780,10790,10250,9990,11640,10080,11140,11000,11970,10670,11020,10880,12640,12440,10200,11150,14370,14860,11610,9710,9780,10850,11150,11590,10810,9950,10680
07/12/2023,10890,11680,10110,11390,9770,10160,10800,10780,10690,10090,10120,11400,9980,11080,11340,11970,10670,10780,10810,12680,12310,10180,11290,14190,14860,11670,10440,9730,10930,11190,11630,10820,9760,10640
08/12/2023,10890,11680,10110,11750,9770,10160,10800,10780,10700,10100,10110,11690,9830,11080,11720,11970,10770,11020,10810,12600,12310,10280,11270,13780,14490,11410,9750,9770,10890,11210,11470,10800,10010,10730
09/12/2023,11020,11680,10110,11370,9770,10160,10800,10780,10770,10060,10100,11570,9980,11080,11000,11970,10670,11150,10810,12640,12120,10280,11320,13670,14710,11760,9750,9710,11020,11270,11510,10980,9950,10750
10/12/2023,10910,11480,10110,11390,9770,10160,11180,10780,10680,9930,10100,11640,9900,11080,10880,11970,10780,11590,10810,12640,12510,10710,11390,13550,14620,11580,9750,9730,11020,10700,11680,10880,9890,10510
11/12/2023,10890,11680,10120,11390,9570,10160,10760,10860,10710,9980,9990,11560,9980,11080,11130,11970,10670,11020,10860,12680,12580,10280,11040,13690,14760,11530,9750,9710,10970,11150,11550,10840,9890,10810
12/12/2023,10890,11580,9990,11390,9720,10160,10800,10690,10680,10070,10180,11560,9860,11110,11030,11970,10670,11020,10830,12680,12500,10200,11550,13930,14520,11610,9750,9730,11090,10730,11680,10930,10010,10630
13/12/2023,10890,11480,9980,11390,9770,10190,10800,10690,10670,10150,10070,11360,9940,11080,11160,11970,10460,10890,11020,12680,12530,10280,11190,13670,14630,11410,9750,9710,11190,10730,11550,10840,9890,10740
14/12/2023,10940,11480,10110,11410,9970,10160,10800,10690,10790,10050,10160,11560,9850,11080,11100,11970,10720,10900,10820,12640,12170,10200,11320,13210,14400,10960,9750,9810,10880,10940,11550,11110,9890,10640
15/12/2023,10850,11840,10110,11390,9770,10160,10630,10690,10770,10040,10170,11420,9940,11080,10610,11970,10670,10600,10810,12990,12450,10770,11200,13550,14760,11670,9750,9710,10880,10570,11590,10880,9890,10810
16/12/2023,11020,11580,10110,11490,9570,10160,10800,10770,10760,10030,9980,11490,9940,11080,10750,11970,10670,11970,11020,12640,12100,10370,11250,13690,14400,11510,9750,9710,10750,10620,11590,11080,9890,10620
17/12/2023,10940,11820,10220,11390,9570,10160,10630,10690,10750,10030,10120,11560,9860,11080,10990,11970,10670,10900,10820,12680,12390,10370,11260,13550,14890,11650,9750,9710,10880,10840,11680,10890,9890,10650
18/12/2023,10970,11480,10120,11390,9570,10160,10800,10690,10720,10100,10010,11560,9850,10950,11100,11970,10730,10860,10870,12880,11860,10180,11120,13450,14660,11630,9750,9710,10870,10850,11470,10830,9850,10630
19/12/2023,10970,11480,10250,11390,9770,10160,10800,10690,10710,10030,10020,11450,9930,11260,10980,11970,10780,10390,10870,12640,12370,10430,11150,13550,15010,11820,9750,9730,10750,11020,11550,10990,9920,10700
20/12/2023,11020,11480,10110,11470,9970,10160,10720,10640,10770,10040,10090,11560,9850,11280,10750,11970,11080,10860,10810,12600,12100,10280,11030,12740,14930,11750,9910,9870,10870,10730,11470,10910,9920,10720
21/12/2023,10810,11420,10120,11490,9770,10160,10800,10640,10540,10090,10030,11560,9860,11110,10820,11970,10670,10860,10750,12680,12450,10280,11240,13450,14610,11570,9750,9770,10770,11120,11590,10950,9790,10780
22/12/2023,11020,11480,10110,11370,9770,10160,10750,10640,10660,10030,10060,11560,9940,11110,10940,11970,10780,10860,10700,12600,13530,10200,11280,13600,13930,11620,9710,9740,10960,10350,11550,10800,9850,10780
23/12/2023,11070,11480,10220,11490,9770,10160,10630,10640,10690,10030,10020,11450,9850,11110,10820,11970,10670,10860,10700,12640,12400,10110,11210,14190,14700,11410,9750,9660,10750,11000,11720,10660,9850,10670
24/12/2023,11120,11370,10220,11390,9770,9940,10580,10640,10760,9900,10010,11690,9930,11110,10940,11970,10670,10900,10700,12700,12860,10280,11360,13720,14470,11580,9750,9750,10870,10570,11550,10860,9910,10760
25/12/2023,11020,11480,10220,11390,9770,10160,10580,10640,10720,9950,10020,11510,9860,11110,10980,12490,10520,10860,10810,12600,12650,10280,11300,13330,13020,11580,9970,9730,10750,10460,11280,10980,9910,10930
26/12/2023,11110,11480,10220,11390,9770,9940,10580,10640,10690,10070,10060,11390,9850,11110,10850,12490,10610,11390,10640,12680,12880,10280,11220,13330,13880,11710,9750,9690,11050,10320,11350,10960,9910,10640
27/12/2023,11090,11370,10110,11390,9980,10160,10580,10640,10610,9960,10080,11560,9850,11110,10850,11970,10520,11390,10630,12680,12540,10340,11170,13550,14840,11760,9750,9840,10750,10350,11690,10930,9880,10760
28/12/2023,10970,11480,10250,11390,9980,10160,10580,10640,10560,10110,9990,11560,9730,11110,10970,11970,10520,10860,10690,12370,11960,10340,11010,13330,14930,11670,9750,9670,10820,10460,11910,10840,9820,10710
29/12/2023,11000,11480,10330,11280,9980,10160,10580,10690,10780,10070,9950,11520,9980,11110,10850,11970,10610,10860,10620,12880,12500,10340,11250,13690,14640,11610,9980,9670,10710,10210,11510,10690,9950,10860
30/12/2023,11030,11480,10220,11350,9980,10160,10580,10690,10500,10090,10010,11600,9860,11110,11230,12490,10520,11390,10690,12480,12690,10340,11380,13600,14700,11400,9980,9690,11040,10880,11550,10760,9950,10840
31/12/2023,11000,11370,10220,11180,10170,10160,10560,10690,10600,10110,10070,11280,10030,11110,10940,12490,10520,10900,10710,12860,12410,10340,11260,13690,14470,11710,9980,9690,10710,10310,11550,10820,9880,10800
01/01/2024,11020,11480,10310,11280,9980,10160,10800,10420,10430,10090,10040,11540,9860,11200,10700,11970,10520,10860,10640,12820,12010,10340,11330,13280,14240,11510,9430,9690,11230,10370,11400,10770,9950,10790
02/01/2024,10940,11570,9990,10960,9980,10160,10760,10420,10530,10070,9980,11380,9840,11140,10950,12490,10520,10860,10640,12840,12370,10430,11160,13420,14160,11670,9620,9690,10750,10570,11470,11010,9820,10710
03/01/2024,10990,11510,10110,11180,9880,10160,10860,10420,10270,9920,10050,11450,9850,11140,10950,12490,10520,10860,10640,12820,12370,10430,11290,13330,14830,11610,9620,9610,10750,9750,11550,10730,9880,10580
04/01/2024,10990,11570,10110,10960,9720,10160,10800,10420,10330,9950,10050,11530,9710,11140,10870,11970,10520,10860,10630,12860,12100,10340,11470,13510,14830,11460,9620,9690,10640,10820,11590,10650,9810,10770
05/01/2024,10990,11510,10110,10980,10110,10160,10800,10420,10290,9940,10130,11490,9890,11070,10870,11970,10520,10860,10760,12840,12900,10430,11350,13330,14120,11680,9620,9690,10600,9750,11590,10590,9720,10820
06/01/2024,10950,11510,10220,10980,9610,10160,10800,10420,10170,9950,10180,11450,9840,11140,10920,11970,10520,10860,10630,12600,12500,10430,11170,13330,15110,11730,9540,9660,10540,10820,11550,10480,9790,10750
07/01/2024,10950,11510,10220,10980,9970,10160,10900,10420,10400,9910,10080,11310,9740,11140,10810,11970,10520,11390,10630,13080,12430,10430,11390,12930,14700,11340,9460,9610,10600,10350,11590,10330,9720,10780
08/01/2024,10950,11510,10120,10980,9830,10160,10800,10420,10270,9900,10070,11490,9870,11140,10840,11970,10520,10860,10610,12640,12320,10430,11120,13600,14700,11830,9540,9590,10600,10400,11550,10420,9790,10580
09/01/2024,10950,11510,10110,10980,10240,10160,10800,10420,10280,9930,10000,11690,9820,11140,10740,11970,10610,10860,10630,12860,12320,10710,11230,13420,14710,11680,9540,9630,10600,10110,11590,10210,9790,10790
10/01/2024,11030,11510,9870,10860,9800,10160,10800,10420,10320,9930,10220,11450,9730,10930,10740,11970,10520,11390,10610,12600,12320,10530,11130,13330,14700,11620,9540,9630,10660,10630,11590,10540,9790,10500
11/01/2024,10950,11510,10110,10860,9820,10160,10800,10520,10280,9970,10140,11420,9610,10930,10740,11970,10520,10390,10610,12680,12380,10590,11200,13150,14470,11670,9540,9630,10540,10600,11590,10430,9720,10670
