Date,USDIDR Close,Price Crude Oil,Change % Crude Oil,Price Natural Gas,Change % Natural Gas,Price Newcastle Coal,Change % Newcastle Coal,Price Palm Oil,Change % Palm Oil,Price US Sugar,Change % US Sugar,Price US Wheat,Change % US Wheat,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2023-08-07,15163,81.49,-0.95,2.813,4.92,141.1,2.99,3.7,-2.17,23.74,0.21,657.5,3.87,35200,28600,33860,30080,26570,39200,44090,27250,33250,27730,28740,49560,47990,57000,49950,62790,40920,56120,30390,62250,72880,30880,49880,64540,69990,36830,30730,27920,40750,39940,37630,35210,35010,34000
2023-08-08,15232,82.36,1.07,2.864,1.81,142.5,0.99,3.676,-0.65,23.45,-1.22,656.25,-0.19,36820,27730,34910,29970,24490,38440,45190,30190,33770,27490,28450,53770,49550,56660,53480,64900,40380,57920,30390,59380,71950,29340,49860,66550,70850,40330,30930,28060,41980,40460,38510,35260,34420,35160
2023-08-09,15207.2002,83.69,1.61,3.053,6.6,142.5,0,3.745,1.88,23.71,1.11,635,-3.24,40140,31880,32950,30180,25510,38440,45210,31130,32890,28140,29240,52620,48210,56210,45850,66360,38360,57950,30960,57570,68470,29400,48510,69440,71370,41620,31550,27990,41210,39900,39260,37050,33330,35600
2023-08-10,15207,82.29,-1.67,2.87,-5.99,143,0.35,3.74,-0.13,23.95,1.01,637.75,0.43,41490,33360,33030,29890,25370,38790,45380,32800,33030,28350,28290,51330,46920,55860,44880,65280,40050,58500,30750,57020,70080,29400,49860,69160,72410,41140,31120,27910,42480,39210,38790,37290,32600,36680
2023-08-11,15259,82.57,0.34,2.882,0.42,144,0.7,3.727,-0.35,24.33,1.59,626.75,-1.72,41780,33360,30880,31250,26810,38790,42300,32680,33540,28100,28150,51950,46620,58200,49980,65280,40330,60020,31510,56850,64400,29940,49600,68740,72640,41350,33140,28130,44370,40010,42610,37950,32950,37560
2023-08-12,15290.17789,81.80800439,-1.271490856,2.685939832,34.45146387,144.9545708,1.177987749,3.606585524,-0.206203238,24.70060205,1.04276694,622.5153489,-2.946739275,44190,33360,35590,31250,27660,38790,41890,32590,33620,28390,28540,52670,46330,58200,45840,63860,40000,58780,30970,54670,65610,31310,48200,68870,71970,41340,34450,28300,42540,37370,41240,37690,33680,38210
2023-08-13,15295.6077,81.57420679,-1.572592997,2.679266647,34.85713882,145.6298024,1.192397312,3.605741204,-0.112715716,24.712598,0.38801568,623.9047928,-3.308044889,44990,32160,34820,30050,29760,38440,43700,32320,34320,28520,28420,52670,45180,57500,47570,64890,41300,60510,31140,55630,70960,29400,54480,63140,70690,41520,34940,28430,42710,41310,41810,38100,32960,39740
2023-08-14,15317,81.92,-0.79,2.898,0.56,146.5,1.74,3.697,-0.8,24.05,-1.15,616,-1.72,47090,29420,35100,30830,28690,39120,40360,33250,35480,29290,30250,54360,44330,56760,50680,64490,42710,59610,31230,55810,68350,28970,49680,64910,74670,43040,34940,28180,42060,38760,40300,39600,33390,43600
2023-08-15,15347,80.5,-1.73,2.781,-4.04,147.15,0.44,3.753,1.51,23.77,-1.16,598.5,-2.84,50730,30520,36190,30790,29760,39120,36670,34540,34440,29380,30390,56110,45580,56280,49050,65450,41530,57060,31590,55000,67010,29420,48600,66470,77650,41740,33670,28220,41940,41940,39620,42590,34420,45300
2023-08-16,15311.5,79.02,-1.84,2.726,-1.98,147.5,0.24,3.815,1.65,24.19,1.77,597.75,-0.13,51090,32910,35500,30210,30690,39120,36570,35220,35480,30090,30320,56130,45100,57110,47330,63940,43650,57500,31950,55100,68220,29450,49180,63200,74920,43430,34020,28090,41210,40380,39600,44440,35070,45030
2023-08-17,15362,79.9,1.11,2.755,1.06,147,-0.34,3.894,2.07,24,-0.79,589.5,-1.38,51530,31910,35620,31070,30690,39120,33840,34190,35240,30010,31260,55050,46680,56910,47960,62930,43390,62070,31800,57040,65090,30170,51610,68860,75990,44420,33850,28500,39740,38920,41480,45940,34920,45170
2023-08-18,15362.5,80.66,0.95,2.691,-2.32,149.5,1.7,3.854,-1.03,23.76,-1,613.25,4.03,51320,31340,35960,31100,31750,39900,34120,33710,35860,30480,31660,59050,46790,57420,49950,62760,43500,57560,32690,54940,69180,30170,49760,63200,75700,44130,31630,28360,39200,39600,41880,44460,35850,44930
2023-08-19,15329.94988,79.43073092,0.337968753,2.63999038,-30.18867369,149.0648542,0.434343379,3.600978271,-2.75868871,24.81229427,-2.435391827,619.4042945,-0.730535954,51540,33200,36320,31590,31410,40220,35310,33770,36270,31390,32040,58890,46790,57900,43180,62760,45660,60280,32910,54940,66170,29630,50920,66500,74650,42370,32480,28440,38970,40800,42120,43470,36430,44640
2023-08-20,15280.542,79.20299679,0.29984433,2.633571477,-28.87921119,149.4315286,0.550239465,3.600234946,-2.194897971,24.83353042,-2.431211282,606.5683658,-1.957980861,52610,33090,37200,33290,31510,41020,34310,35650,36450,31080,32580,58390,47340,58300,48090,64870,43790,63920,33180,53290,65820,30690,49640,65180,69070,46160,32600,27870,38800,40100,40980,44450,37570,45780
2023-08-21,15278,80.12,-0.67,2.743,1.93,149.25,-0.17,3.922,1.76,23.4,-1.52,599.25,-2.28,52410,31530,38790,32600,31170,41490,34950,40900,37930,32670,33500,58400,48090,58700,49210,62760,45840,58230,34770,51380,62950,31290,49300,67270,71850,48140,32320,28260,36090,41100,39950,48860,37830,44870
2023-08-22,15318.90039,79.64,-0.6,2.652,-3.32,150,0.5,3.857,-1.66,23.4,0,601.75,0.42,52340,30000,39150,33780,31990,40850,35260,41730,38900,32520,34060,56890,49820,59840,48450,62760,47200,60930,34540,52330,62050,31780,51520,64050,70730,49690,31410,28410,37800,41760,42380,49540,38400,44480
2023-08-23,15317,78.59,-1.32,2.592,-2.26,150,0,3.812,-1.17,23.85,1.92,612.5,1.79,51100,31780,39840,38190,36170,41910,33440,39460,38260,33350,34720,55320,48180,60250,53660,65080,47140,60930,37290,52330,60460,31290,48500,61570,69610,49500,32220,27860,36730,37170,43380,50400,39150,43930
2023-08-24,15294.09961,78.66,0.09,2.636,1.7,149,-0.67,3.815,0.08,24.29,1.84,604,-1.39,50640,33320,40370,38570,33890,43020,33220,39090,38440,33820,35040,56110,48070,61770,49990,62230,47930,65730,38900,51090,62250,32210,49200,65560,65590,50790,32000,27740,38310,40230,41290,46390,39250,43180
2023-08-25,15239,79.49,1.06,2.657,0.8,149.4,0.27,3.86,1.18,24.83,2.22,593.25,-1.78,49730,34510,40700,39080,34080,41410,32090,38880,39370,34330,35740,54850,48630,60180,49150,61150,49420,64250,39700,51630,66360,31290,47250,67450,62090,50640,32830,27620,37170,41540,38320,46240,41050,43290
2023-08-26,15233.20175,79.7174895,0.434642354,2.595820901,34.36661892,151.2812013,8.461647892,3.596077977,-2.147762942,24.98866792,3.186729427,590.991493,-2.500136151,49630,36200,39920,38470,34620,40830,32640,39730,39620,35300,36030,56990,46590,61230,47310,61840,49420,64380,38960,52680,64840,32360,46420,55590,67750,50250,32670,28490,35180,39990,37790,47250,41640,44450
2023-08-27,15276.25754,80.1167212,0.861611034,2.589656279,33.97904753,154.4772123,9.712543423,3.595435646,-2.668076075,25.01914428,2.746401201,595.3923743,-2.606493195,48530,34740,41520,38950,34380,40830,34620,40210,40330,36360,35780,58000,46240,61210,48500,62760,48140,65280,39650,51160,67010,32610,49170,67180,64770,51880,33040,28360,36800,41750,36420,47240,41930,44440
2023-08-28,15288,79.67,0.23,2.665,0.3,159.75,6.93,3.8,-1.55,25.57,2.98,588,-0.88,50380,32770,40970,39780,34700,41910,32960,40500,40940,37130,36360,56060,42770,60580,48000,63940,47780,62480,40510,51850,71250,36340,47240,63350,63920,51620,33450,28390,38080,40610,37810,50370,41120,45180
2023-08-29,15255.5,80.68,1.27,2.662,-0.11,159.5,-0.16,3.801,0.03,25.45,-0.47,569.75,-3.1,51300,38820,42990,39310,34860,42980,33790,40420,42630,36900,36210,57860,44330,60580,46070,62790,45370,59640,39720,51850,68030,36340,49950,63350,63440,50920,33450,28760,38110,41250,36200,48350,41280,45300
2023-08-30,15196.5,81.12,0.55,3.181,19.5,156,-2.19,3.86,1.55,25.34,-0.43,576.75,1.23,51780,37130,41720,40000,35310,44600,34280,40120,43080,37090,35620,60150,44330,60240,45760,61600,45240,61790,39850,51510,65950,35650,47560,61270,59210,50040,32220,28260,38330,42220,36500,47150,41240,45290
2023-08-31,15216,82.96,2.27,3.147,-1.07,156,0,3.593010598,1.53193682,25.06,-1.1,573,-0.65,50720,37130,44630,39530,36540,44600,33220,40340,42740,35790,35500,59340,45030,60660,43210,61600,46010,65270,39740,50690,69080,35650,49440,64880,63940,50880,32220,28370,36650,41720,34960,47910,41100,46070
2023-09-01,15231,84.75,2.16,3.111,-1.14,156.25,0.16,3.91,1.3,25.81,2.99,567.5,-0.96,51740,38820,40510,39210,35430,44600,33090,39460,43540,36220,35760,57640,43210,61010,45400,63730,45050,64570,37400,54880,63390,35650,49490,60250,64970,49260,32250,28970,36390,42230,35290,46790,38960,46640
2023-09-02,15239.43347,84.29684763,1.08031683,2.553431393,5.162108567,156.893721,0.987083182,3.591884641,-0.300966241,25.22972301,3.191777898,563.7570642,0.32660641,52500,37580,42000,38620,33080,43830,33780,38710,42890,35450,34680,58570,43150,58810,45550,63730,45690,65500,36960,54150,64050,37220,46260,55950,63180,50360,32540,28930,36030,41370,34510,47650,40320,46780
2023-09-03,15241.53152,85.85,1.3,2.671,-14.14,157.4908607,1.714817494,3.591343304,-0.966924765,25.26943956,3.659530324,562.9256459,0.457188025,52630,37580,40450,37710,32910,46200,32940,39280,43130,33990,33650,59430,43220,59880,42940,63730,43890,59930,34780,52330,66320,35200,49430,56480,63210,50590,32710,29200,36740,41330,33850,49410,39070,46790
2023-09-04,15233,85.82,-0.03,2.647,-0.9,156.55,0.19,3.873,-0.95,25.31047615,3.427353087,565.6645184,0.4774094,51940,34860,39260,37420,33940,44810,33820,37110,40270,31470,31820,59060,41650,59940,46060,61790,45840,61380,35690,54050,64660,33560,50270,59550,72310,49650,33620,29170,34510,41760,36460,48530,39100,47070
2023-09-05,15227,86.01,0.22,2.991,13,160.5,2.52,3.8,-1.88,26.65,3.25,572.5,0.88,51410,32590,37340,36830,33270,42680,34570,35810,40460,30880,30930,58150,42230,59190,43600,61790,47540,62330,34420,54620,63370,31690,49320,57210,66990,50120,32090,29170,36360,40090,35330,47320,38300,45560
2023-09-06,15298,86.79,0.91,2.943,-1.6,160,-0.31,3.76,-1.05,26.22,-1.61,581,1.48,51090,36030,36520,35390,30770,42980,34420,34100,39760,30700,28910,58900,42640,59220,44820,61790,48190,61920,34190,51660,65740,32770,49280,63230,66520,49840,32920,28940,36020,41380,35020,47070,38040,45590
2023-09-07,15336,86.15,-0.74,2.958,0.51,157.65,-1.47,3.75,-0.27,26.68,1.75,571.5,-1.64,50390,34350,35930,35110,28900,42340,36430,33900,39240,29870,28730,58600,43560,59790,42890,62880,48270,65120,34390,50320,60720,33500,48730,53910,68920,49720,32320,28430,37540,41640,36280,45100,38510,45070
2023-09-08,15342,86.81,0.77,2.966,0.27,156.25,-0.89,3.73,-0.53,26.31,-1.39,567.25,-0.74,50130,34480,35340,35500,27870,44810,36850,33290,38340,28870,27020,58600,44470,59790,44360,61880,47400,65850,33330,50660,57750,31950,49400,56730,67460,49360,32090,28940,37320,42160,35130,43850,36640,45620
2023-09-09,15332.81612,87.36559767,0.022787588,2.512821858,-8.183467744,155.6773053,0.277394364,3.588398264,-1.840921915,25.53545952,-0.20981356,562.1417185,-1.43457257,50590,34480,35340,35820,27280,43570,35030,32270,37430,28310,26780,58200,45330,60000,46550,61880,44040,64410,34300,49540,57070,31710,49100,53370,66780,48530,32250,28010,37400,41840,35680,44640,36510,45470
2023-09-10,15315.85279,87.57191532,0.078536323,2.5071658,-8.413209999,156.3419785,0.795467164,3.587957921,-2.100790057,25.58441628,0.145033711,556.6752736,-2.030514199,50320,34640,33320,33790,22870,42030,33860,32270,37560,27900,26460,57650,43560,60340,45040,63820,38640,68400,33230,52140,56040,29400,52290,52530,67650,49360,30860,27970,36630,41090,35690,45480,35940,44150
2023-09-11,15318,86.66,-0.17,2.937,-0.98,158,1.12,3.628,-2.73,26.4,0.34,556,-1.98,47530,30800,33590,33600,23700,42540,33900,31020,36170,26320,25770,57260,43640,59920,45230,61790,42560,63510,33350,51540,62170,27110,48940,56520,68590,45650,31760,28610,37770,41770,35000,44410,35170,43010
2023-09-12,15339.09961,88.16,1.73,3.015,2.66,159,0.63,3.598,-0.83,26.83,1.63,560.25,0.76,46350,30860,32790,33410,23420,42540,35460,30960,36480,26200,25590,59600,43550,58960,45080,61790,43570,61340,33040,51090,57360,27220,48570,56520,66900,47920,30320,27640,37150,42050,37850,41460,35290,41140
2023-09-13,15350.2002,87.88,-0.32,2.987,-0.93,162.25,2.04,3.635,1.03,26.54,-1.08,569,1.56,43630,29420,34240,31710,21030,41580,34280,30320,35860,26100,25390,59480,44590,58750,41550,60810,42980,59190,31830,50310,55850,26620,47530,64430,66570,46500,31170,27210,37170,40840,38120,42180,34660,40790
2023-09-14,15353,89.61,1.97,2.983,-0.13,160.15,-1.29,3.66,0.69,26.98,1.66,567.5,-0.26,41290,28970,33860,31390,20560,40300,36800,29770,35710,26580,25700,59310,44500,58950,36850,59360,43890,56150,31440,50750,59090,27690,48820,60390,66760,45720,31170,26490,37370,41270,37820,41690,33500,39770
2023-09-15,15395,90.02,0.46,2.932,-1.71,160.5,0.22,3.69,0.82,26.91,-0.26,604.25,6.48,39640,28970,32580,28320,23070,40300,35740,29450,35200,25690,25120,59160,44140,59630,42660,58420,42660,58160,31440,50790,59120,28310,47250,57380,70760,45250,29600,26690,37260,40990,36950,42140,33990,39300
2023-09-16,15395.28645,89.2371029,0.448110566,2.473992295,-1.015754387,160.377816,-0.250801106,3.585618845,0.59011204,25.90587745,0.34741202,617.4235135,0.837316024,39510,28970,33590,31610,24440,39520,38140,29080,35670,25700,25550,58660,44060,59200,42810,62720,43100,55900,32170,50700,53410,27190,48450,57720,66850,46070,29450,25720,36810,40200,37960,41650,32600,38130
2023-09-17,15353.26211,89.46480217,0.043571241,2.468590518,0.002926842,160.4502957,-0.212746089,3.585279496,0.200199532,25.96407442,0.277823413,604.2309815,-1.442857343,39280,28970,32670,31330,25070,39100,39000,28460,35340,25850,25140,59200,45310,57990,41770,60250,41710,57770,31490,47760,56910,26050,48960,63730,70760,45720,29030,25230,37590,40850,39210,42070,32650,38140
2023-09-18,15346,90.58,0.62,3.001,2.35,160.75,0.16,3.678,-0.33,27.11,0.74,591.25,-2.15,38880,28160,32830,31420,22300,39260,37820,28130,34190,25650,25280,62160,44310,56190,45610,62720,41000,55870,32000,48160,52840,26720,46340,57700,63490,44610,30220,23340,37700,37700,38900,40100,32610,38000
2023-09-19,15377,90.48,-0.11,3.026,0.83,160.75,0,3.7,0.6,27.44,1.22,584,-1.23,39430,27340,33300,32030,22630,39100,34720,28550,33290,25290,25530,62300,43170,56620,43960,62720,43000,58790,31940,45700,50670,27030,47620,58340,65600,46650,28900,23450,37150,39820,38670,39190,32490,38520
2023-09-20,15384.5,89.66,-0.91,2.921,-3.47,160.75,0,3.662,-1.03,26.79,-2.37,588.75,0.81,40890,30000,32090,30650,25000,40990,34310,28900,34570,24590,25570,57990,43260,55430,45940,60852.13051,42920,58874.5331,31640,49320,54340,27110,45010,50000,56270,46670,28190,23170,36650,40060,37700,38760,32190,39890
2023-09-21,15361,88.32,-1.49,2.84,-2.77,160.5,-0.16,3.648,-0.38,26.93,0.52,575.75,-2.21,42200,28530,33860,30040,24150,38500,34740,29090,33950,25520,26310,64040,44680,55730,40530,58560,43380,57960,31910,45960,60310,27160,45270,61310,61140,43890,28330,23400,37040,39250,37130,39290,32490,39610
2023-09-22,15400.5,88.35,0.03,2.879,1.37,160,-0.31,3.647,-0.03,26.97,0.15,579.5,0.65,42470,28530,33490,30990,24150,38820,35000,31660,34040,25180,26690,64460,45150,55770,42050,57550,43240,58750,31120,49250,57680,28800,45850,61630,64300,44470,29000,23680,38530,39600,35860,40080,32090,39160
2023-09-23,15406.53786,89.39720323,-0.245912451,2.436942704,-1.65728673,160.0809731,-0.288433103,3.583546385,-0.078006759,26.32483231,-1.701110397,583.8296007,1.46184088,43570,28750,34820,30560,24150,39470,35970,32530,34250,26430,26600,64950,45800,55770,42360,60030,42730,57810,32000,48780,50300,27740,46590,62850,61620,46650,28390,24300,39360,38340,36950,42450,33530,39060
2023-09-24,15373.32934,89.14697098,0.062132311,2.431795209,-1.607862353,160.0075272,-0.208613696,3.58330803,0.059306329,26.37971264,-1.908557221,587.240967,1.57633044,43700,28750,36750,31790,27510,40500,35740,32760,35150,26430,27650,66610,44810,56150,41830,58210,44400,59390,32870,48140,55950,28870,48810,58560,62330,47600,27930,23960,36440,41230,37500,41560,35150,39820
2023-09-25,15368,88.17,-0.2,2.906,0.94,160,0,3.675,0.77,26.31,-2.45,589,1.64,43700,28990,37390,33130,27280,40700,37930,34690,37990,28620,28940,69890,44260,56500,41100,60190,46840,57860,32020,48440,60310,29330,44340,66760,60530,48400,28190,23890,36430,38500,36800,42690,34980,40900
2023-09-26,15405,88.78,0.69,2.845,-2.1,160.35,0.22,3.618,-1.55,26.02,-1.1,589,0,46420,30910,36540,35440,27720,41870,38330,36230,37750,28690,29800,69240,43850,57960,41100,60190,45760,58080,32570,48030,60220,29060,44810,53740,62360,47780,28190,23770,38080,38990,38110,45230,35730,41540
2023-09-27,15493,91.3,2.84,2.899,1.9,160.35,0,3.678,1.66,26.13,0.42,579.5,-1.61,47330,30340,38510,37900,30000,42610,39640,37340,38420,30000,30210,69520,44980,58670,41570,59870,46660,61240,32990,50310,63200,30280,44590,58840,65920,47600,28320,23370,38450,41260,36840,46590,35470,40340
2023-09-28,15569,89.59,-1.87,3.34,15.21,159.75,-0.37,3.582498888,0.245746348,26.73,2.3,578.75,-0.13,47170,30340,37870,37970,29370,41870,40520,36960,39010,30530,30520,67520,46250,59630,43220,59760,47430,61600,33490,49310,57530,30500,46390,61370,62490,48510,28750,23440,38220,39410,37620,46770,35970,38780
2023-09-29,15474,88.8,-0.88,3.312,-0.84,160.1,0.22,3.689,0.3,26.27,-1.72,541.5,-6.44,46600,30160,38750,38130,30780,42320,41050,36230,38600,30360,30390,67310,46780,59320,45330,59920,47000,65770,34260,48890,57640,31580,44040,61920,57600,48280,29220,24000,39160,37730,37730,47700,36440,38990
2023-09-30,15411.75036,90.166353,-1.967043277,2.401673085,-22.84982884,158.9252958,-0.879915279,3.582180884,0.047303262,26.66137417,-2.164200312,531.5022381,-11.14121353,45810,31070,37380,38860,30780,42120,42450,36630,38590,30640,30690,66660,46160,59690,43750,60190,45600,60990,34030,51300,56830,31430,44090,62020,61360,48660,29260,24290,40200,38920,38820,46230,37320,39100
2023-10-01,15412.74038,89.239258,-2.122197039,2.396779872,-23.57901737,156.8311481,-1.649555664,3.582043523,-0.095275484,26.70038102,-2.553033962,550.4676649,-7.846665695,45770,31070,38330,37650,30780,42120,44700,36300,38880,30930,30340,67670,47070,60200,43900,59230,45920,61380,35420,49790,57830,30720,47740,63460,63490,48020,29300,24240,39710,38640,38310,44430,36980,39210
2023-10-02,15448,87.17,-1.84,3.233,-2.39,154.5,-3.5,3.645,-1.19,26.35,0.3,564.75,4.29,45190,31070,39150,39060,33140,42120,44060,35880,38470,31760,31210,67320,46560,61570,43690,60590,48250,65670,35950,48730,56360,31660,43210,65180,63930,47340,30330,24870,40070,38830,38940,42450,37750,38020
2023-10-03,15516,87.44,0.31,3.313,2.47,149.65,-3.14,3.644,-0.03,25.67,-2.58,568.5,0.66,41950,32080,38340,39350,34380,43000,48390,35960,39490,31620,31990,67220,45960,61570,44640,61570,47860,61500,36070,51030,53080,31030,42950,56980,62630,46930,30720,24800,40330,39630,37630,42200,38220,36800
2023-10-04,15622,82.55,-5.59,3.32,0.21,144.65,-3.34,3.646,0.05,25.93,1.01,560,-1.5,40530,32590,39090,38940,34380,43330,48350,36250,39830,32440,32120,67640,45870,60420,44510,61570,47660,63230,35970,50380,57410,30790,43370,56180,66890,47100,31480,25260,41820,38860,41380,42880,38920,37350
2023-10-05,15591,80.81,-2.11,3.511,5.75,139,-3.91,3.566,-2.19,26.16,0.89,578.25,3.26,40040,31420,38180,38500,35060,43330,52960,34210,38800,32860,32570,67280,46630,61030,44480,61570,47690,64920,35710,49490,55670,30790,44360,57680,63510,46650,31340,26320,44060,38530,40670,42460,39470,36510
2023-10-06,15631,81.28,0.58,3.641,3.7,138.5,-0.36,3.562,-0.11,26.74,2.22,568.25,-1.73,38760,33270,38450,38040,33620,44090,51900,33460,39220,31850,32280,68920,48720,61200,46030,61660,48170,59740,35780,49430,58920,30780,43360,56320,60510,47220,31470,25890,44120,38210,42150,42070,38920,35720
2023-10-07,15628.69715,82.47536811,3.769266187,2.368183439,1.115462484,141.0387699,0.999115726,3.58152234,-1.094329623,26.88680167,3.235462747,567.2652359,0.602671519,37140,33270,38230,37260,33710,44300,52400,34620,39430,31960,32060,67880,45520,62300,46220,62650,47490,61460,36270,50250,59570,30790,43500,58140,61980,46660,32230,26040,44480,38270,43730,40630,38850,35710
2023-10-08,15581.71042,82.94780773,4.308704457,2.363544507,-0.054334547,142.2927856,1.596398784,3.581485974,-0.910023167,26.90993504,2.843095631,575.4559736,1.103814459,37450,34180,37970,36770,33330,44480,52170,34200,39410,32370,32350,67460,46790,62870,46940,62650,48980,60960,36470,50510,60430,30380,49940,53890,58910,46470,34380,26870,46400,39410,45410,40210,38150,35720
2023-10-09,15603,84.6,4.08,3.631,-0.27,141.35,2.06,3.577,0.42,27.18,1.65,572.75,0.79,35600,33910,38450,36960,33330,43530,51310,35070,38870,31630,31820,68780,51230,63400,47000,64780,47340,62480,37220,51450,63120,32360,42610,58380,62160,46000,34290,26950,46410,38920,49190,40710,39200,35210
